date,model,model_key,period,in_training,knows_2024,action,confidence,reasoning,price,next_day_return,rsi,macd,conf_bin
2022-02-18,GPT-5,gpt-5,in_training,True,True,HOLD,64,"Downtrend across timeframes (1d/5d/20d negative), MACD% bearish, RSI 34.5 not deeply oversold, BB ne",411.9603576660156,-1.0731961209018315,34.545929139540405,-1.0224070558097895,60-70
2022-02-22,GPT-5,gpt-5,in_training,True,True,HOLD,60,"Downtrend intact (negative MACD%, falling 1d/5d/20d). RSI ~30 and BB near lower suggest oversold, bu",407.5392150878906,-1.7738554294907671,30.24347406758207,-1.2183660917278487,50-60
2022-02-23,GPT-5,gpt-5,in_training,True,True,BUY,60,RSI oversold and price below lower Bollinger Band suggest mean reversion bounce; despite bearish MAC,400.31005859375,1.5049217220538313,24.489151360414354,-1.517747627529026,50-60
2022-02-24,GPT-5,gpt-5,in_training,True,True,HOLD,68,"Downtrend intact (negative MACD%, weak 5d/20d returns). RSI 36 not deeply oversold; BB -0.73 suggest",406.33441162109375,2.2064000223511293,36.1673556182703,-1.5740325454575137,60-70
2022-02-25,GPT-5,gpt-5,in_training,True,True,HOLD,58,"Position is FLAT but signals are mixed: RSI neutral (~50), MACD% negative (bearish), BB slightly bel",415.2997741699219,-0.2558466398643877,49.56196917203751,-1.4106881655158756,50-60
2022-02-28,GPT-5,gpt-5,in_training,True,True,HOLD,62,"Indicators are neutral-to-bearish (RSI ~48, negative MACD, slight BB weakness). No strong buy signal",414.23724365234375,-1.5230305960205803,48.179451577658746,-1.3170368864994513,60-70
2022-03-01,GPT-5,gpt-5,in_training,True,True,HOLD,72,"Bearish momentum: RSI below 50, negative MACD%, price near lower Bollinger band, and 20d trend down.",407.92828369140625,1.839620785346363,40.44915983592853,-1.3681521310634512,70-80
2022-03-02,GPT-5,gpt-5,in_training,True,True,HOLD,58,"Mixed signals: RSI neutral, MACD negative (downtrend bias), BB slightly below mid; recent 1-5d bounc",415.4326171875,-0.4978587950719704,51.196221511301445,-1.2076823598522106,50-60
2022-03-03,GPT-5,gpt-5,in_training,True,True,HOLD,64,"Momentum mixed-to-bearish (MACD% negative, RSI neutral, price below mid-BB) within a broader 20d dow",413.3643493652344,-0.8124474026555584,48.41748945729991,-1.13291391031614,60-70
2022-03-04,GPT-5,gpt-5,in_training,True,True,HOLD,72,"Momentum is bearish (negative MACD%, below-mid Bollinger, RSI < 50) with negative 1/5/20d returns; n",410.0059814453125,-2.9479103802613427,43.94837957906207,-1.1306865338172034,70-80
2022-03-07,GPT-5,gpt-5,in_training,True,True,HOLD,60,"Momentum is bearish (MACD% negative, multi-day returns down). RSI near oversold but not a confirmed ",397.91937255859375,-0.758185698283198,31.770596423737317,-1.3847683559078496,50-60
2022-03-08,GPT-5,gpt-5,in_training,True,True,HOLD,62,"RSI <30 and BB near lower band indicate oversold, but MACD% is strongly negative and multi-day retur",394.90240478515625,2.681086991028403,29.422484362239786,-1.613864879738814,60-70
2022-03-09,GPT-5,gpt-5,in_training,True,True,HOLD,66,"Trend still bearish (negative MACD%, 5d/20d down); RSI neutral and price below mid-BB despite 1d bou",405.4900817871094,-0.4515507862175139,45.679335959643154,-1.5122554208217887,60-70
2022-03-10,GPT-5,gpt-5,in_training,True,True,HOLD,64,"Momentum remains bearish (negative MACD%, below-mid BB), RSI not oversold, and multi-horizon returns",403.6590881347656,-1.2715182261026081,43.67205677122132,-1.4911829279669655,60-70
2022-03-11,GPT-5,gpt-5,in_training,True,True,HOLD,72,"Momentum is bearish (MACD% -1.57), RSI 38 not deeply oversold, price near lower BB (-0.70), and mult",398.5264892578125,-0.7308340140942837,38.237371233135704,-1.5737474297899827,70-80
2022-03-14,GPT-5,gpt-5,in_training,True,True,HOLD,72,"Bearish momentum and downtrend persist (MACD% -1.68, 20d -5.3%). RSI 35 and BB -0.78 indicate weakne",395.6139221191406,2.1990550837556855,35.35648330725124,-1.6760026812753306,70-80
2022-03-15,GPT-5,gpt-5,in_training,True,True,HOLD,55,"Mixed signals: RSI neutral (~49), MACD% still negative (bearish momentum), BB slightly below midline",404.3136901855469,2.217404756188057,48.68208858537203,-1.5191106968175883,50-60
2022-03-16,GPT-5,gpt-5,in_training,True,True,BUY,58,FLAT allows entry; RSI ~59 and BB>0 indicate bullish tilt after strong 1d move. Despite negative MAC,413.2789611816406,1.2510850241742144,58.784521406845236,-1.2035577113466025,50-60
2022-03-17,GPT-5,gpt-5,in_training,True,True,HOLD,58,"Mixed signals: RSI elevated and price near upper Bollinger (0.76) after strong 1–5d gains, but MACD%",418.4494323730469,1.095294102117217,63.55837738342745,-0.8578978897896928,50-60
2022-03-18,GPT-5,gpt-5,in_training,True,True,HOLD,68,"RSI near overbought (67), MACD% negative, and price near upper Bollinger Band (0.96) after a sharp 5",423.0326843261719,-0.02924555626613312,67.41826522706769,-0.4961484439227875,60-70
2022-03-21,GPT-5,gpt-5,in_training,True,True,HOLD,64,"Mixed signals: RSI near overbought and price near upper Bollinger band with negative MACD%, despite ",422.9089660644531,1.1701428234230038,67.1965823502122,-0.21675094184330934,60-70
2022-03-22,GPT-5,gpt-5,in_training,True,True,HOLD,68,RSI overbought and price at upper Bollinger band indicate extended conditions despite positive momen,427.85760498046875,-1.28783531114538,71.51885262061298,0.09694438674202724,60-70
2022-03-23,GPT-5,gpt-5,in_training,True,True,BUY,68,"Uptrend intact (5d/20d positive), MACD% bullish, RSI 61 not overbought, and a 1d pullback offers a b",422.3475036621094,1.507419027141399,61.16468288534894,0.2400057352778332,60-70
2022-03-24,GPT-5,gpt-5,in_training,True,True,BUY,62,"Momentum strong (positive MACD, solid short- and medium-term returns) and RSI <70 supports continuat",428.71405029296875,0.4883791418940353,67.44770514968289,0.4616556762794297,60-70
2022-03-25,GPT-5,gpt-5,in_training,True,True,HOLD,62,"Momentum is positive (MACD%, recent returns), but RSI ~69 and BB=0.81 indicate overbought/near upper",430.80780029296875,0.7112917953262521,69.3305581796512,0.6685384587277283,60-70
2022-03-28,GPT-5,gpt-5,in_training,True,True,HOLD,60,"Momentum is strong (MACD+, positive returns) but RSI>70 and price near upper Bollinger band (0.83) s",433.8721008300781,1.2370929388587193,72.05966685949086,0.8752807257427043,50-60
2022-03-29,GPT-5,gpt-5,in_training,True,True,HOLD,70,RSI is overbought and price is near the upper Bollinger Band after strong recent gains; despite posi,439.239501953125,-0.6174807197943499,76.3186175552253,1.1158640944192202,60-70
2022-03-30,GPT-5,gpt-5,in_training,True,True,HOLD,60,RSI >70 and price near upper Bollinger suggest overbought after strong 5–20d run; despite positive M,436.52728271484375,-1.5391433213046368,70.08941946875697,1.258532248145971,50-60
2022-03-31,GPT-5,gpt-5,in_training,True,True,BUY,64,"Uptrend intact (20d +4%), positive momentum (MACD% > 0) with RSI mid-range and a 1d pullback; accept",429.8085021972656,0.28341450720730244,56.83078319823084,1.2469467969361254,60-70
2022-04-01,GPT-5,gpt-5,in_training,True,True,BUY,65,"Momentum bullish: RSI ~59, MACD% positive, price mid-upper Bollinger, and 20d uptrend (+5%). Positio",431.0266418457031,0.8566696363414561,58.47409520765522,1.2273760136620027,60-70
2022-04-04,GPT-5,gpt-5,in_training,True,True,BUY,68,"Bullish momentum: MACD% positive, RSI>60 but not overbought, price mid-to-upper Bollinger band, stro",434.7191162109375,-1.263134898471563,63.353300022987874,1.258374792052138,60-70
2022-04-05,GPT-5,gpt-5,in_training,True,True,BUY,62,Momentum positive (MACD>0) and RSI neutral; short-term dip within strong 20d uptrend suggests buying,429.22802734375,-0.9999257729003452,52.72354127354974,1.1907671575204926,60-70
2022-04-06,GPT-5,gpt-5,in_training,True,True,BUY,58,FLAT allows BUY. Pullback near lower Bollinger (BB=0.10) with positive MACD% and neutral RSI suggest,424.9360656738281,0.5038958856474318,45.79395108862694,1.0422713587783936,50-60
2022-04-07,GPT-5,gpt-5,in_training,True,True,BUY,63,FLAT allows entry; MACD positive and 20d trend up; RSI neutral leaves room; slight 5d pullback with ,427.0773010253906,-0.2674127900101131,49.60665142725445,0.9400876183414182,60-70
2022-04-08,GPT-5,gpt-5,in_training,True,True,BUY,58,MACD positive and 20d trend strong; RSI neutral and slight pullback suggests buy-the-dip while not o,425.93524169921875,-1.7092227108802205,47.54842467017494,0.8343090127743764,50-60
2022-04-11,GPT-5,gpt-5,in_training,True,True,HOLD,60,"Mixed signals: RSI below neutral but not oversold, MACD slightly positive, price below mid-band with",418.6550598144531,-0.3705218555775325,36.430574844016405,0.6140994464347459,50-60
2022-04-12,GPT-5,gpt-5,in_training,True,True,HOLD,58,"Mixed signals: RSI low but not oversold, price below mid-BB, short-term returns negative, yet MACD% ",417.1038513183594,1.1453607380751851,34.450179004131954,0.3951121728727627,50-60
2022-04-13,GPT-5,gpt-5,in_training,True,True,HOLD,56,"Mixed signals: RSI neutral (45) and price below mid-BB (-0.43) argue caution, while MACD% slightly p",421.8811950683594,-1.2451712406132964,45.062678575016726,0.30512197593619134,50-60
2022-04-14,GPT-5,gpt-5,in_training,True,True,BUY,62,Near lower Bollinger band (BB -0.83) with RSI 37 suggests oversold/mean-reversion; MACD% positive hi,416.6280517578125,0.04111465017606619,37.38361687959654,0.1370213514682204,60-70
2022-04-18,GPT-5,gpt-5,in_training,True,True,BUY,58,Price near lower Bollinger band (-0.75) with recent pullback; MACD% slightly positive suggests momen,416.7993469238281,1.6142491540108495,37.78252903718792,0.004021049718534246,50-60
2022-04-19,GPT-5,gpt-5,in_training,True,True,BUY,58,"Neutral RSI, mildly positive MACD and short-term momentum; price within bands (slightly below mid). ",423.52752685546875,-0.0741453291685179,51.7218174458501,0.028134678287826637,50-60
2022-04-20,GPT-5,gpt-5,in_training,True,True,HOLD,62,"Neutral setup: RSI ~50, slight positive MACD but price below BB mid and mixed returns. No strong edg",423.2135009765625,-1.4953568899599534,51.10520942203499,0.040872124204284176,60-70
2022-04-21,GPT-5,gpt-5,in_training,True,True,HOLD,75,"Momentum is bearish (RSI 40, MACD% negative, price near lower Bollinger band) with negative short- t",416.88494873046875,-2.743906768763571,40.01289431494569,-0.06996447819158252,70-80
2022-04-22,GPT-5,gpt-5,in_training,True,True,BUY,55,"RSI oversold and price below lower Bollinger Band suggest mean-reversion bounce potential, but negat",405.4460144042969,0.579745597789505,27.54429259365395,-0.38596884824568983,50-60
2022-04-25,GPT-5,gpt-5,in_training,True,True,HOLD,62,"Downtrend and bearish momentum (MACD% negative, 5d/20d returns down) outweigh mild oversold signals ",407.79656982421875,-2.896073676249622,32.5293003101697,-0.5780071108135275,60-70
2022-04-26,GPT-5,gpt-5,in_training,True,True,HOLD,70,"Extremely oversold (RSI 23, BB -1.22) but momentum is strongly bearish (MACD% deeply negative, multi",395.9864807128906,0.2811797604519439,23.254099110348164,-0.9831181389535945,60-70
2022-04-27,GPT-5,gpt-5,in_training,True,True,BUY,62,RSI oversold (25.6) and price below lower Bollinger Band (-1.01) suggest mean-reversion bounce; MACD,397.09991455078125,2.5259353359201375,25.562955322900663,-1.2498584002991502,60-70
2022-04-28,GPT-5,gpt-5,in_training,True,True,HOLD,62,"Downtrend intact (5d/20d negative, MACD% < 0) and RSI neutral; despite a 1d bounce, signals aren’t s",407.1304016113281,-3.6955669013268966,43.29530325950279,-1.2145806113407502,60-70
2022-04-29,GPT-5,gpt-5,in_training,True,True,BUY,56,FLAT and oversold: RSI ~30 and price below lower Bollinger Band suggest mean-reversion bounce; ackno,392.0846252441406,0.6019694066600634,30.65579470596498,-1.549283218811116,50-60
2022-05-02,GPT-5,gpt-5,in_training,True,True,HOLD,62,"Downtrend intact (MACD% negative, RSI below neutral). Despite near-lower Bollinger Band and a small ",394.4448547363281,0.4583847220875903,34.13615358655795,-1.6990942825571966,60-70
2022-05-03,GPT-5,gpt-5,in_training,True,True,HOLD,76,"Downtrend intact (20d -8.8%, MACD% negative). RSI 36.9 and BB -0.68 suggest weak/oversold but no cle",396.2529296875,3.0452967619028826,36.93397145908912,-1.7597352039488792,70-80
2022-05-04,GPT-5,gpt-5,in_training,True,True,HOLD,38,RSI neutral and MACD negative with price slightly below mid-BB suggest weak trend despite short-term,408.32000732421875,-3.5542753532742943,52.478999510303595,-1.5045193698304058,<50
2022-05-05,GPT-5,gpt-5,in_training,True,True,HOLD,78,"Downtrend momentum persists (negative 1d/5d/20d returns, MACD% < 0). RSI below 50 but not oversold; ",393.80718994140625,-0.5968952612134593,39.103518846715275,-1.6710905221721917,70-80
2022-05-06,GPT-5,gpt-5,in_training,True,True,HOLD,70,"Trend and momentum bearish (negative MACD%, 20d -8.3%, RSI below neutral). BB at -0.71 shows some we",391.4565734863281,-3.201723144222113,37.32561303867744,-1.7974555596670345,60-70
2022-05-09,GPT-5,gpt-5,in_training,True,True,HOLD,60,"RSI and BB suggest oversold, but strong negative MACD% and multi-period downtrend imply risk of furt",378.9232177734375,0.2310544083238497,29.16697306045367,-2.1937600893941767,50-60
2022-05-10,GPT-5,gpt-5,in_training,True,True,HOLD,66,"Downtrend remains (negative MACD%, weak 5d/20d returns); oversold signals are borderline (RSI ~30, B",379.7987365722656,-1.5886308385250736,30.393304473761518,-2.4086778858877618,60-70
2022-05-11,GPT-5,gpt-5,in_training,True,True,BUY,58,"RSI oversold and price near lower Bollinger Band suggest a potential bounce; however, strong negativ",373.76513671875,-0.10437201409327912,26.71545788477519,-2.723569415132906,50-60
2022-05-12,GPT-5,gpt-5,in_training,True,True,HOLD,70,"Strong downtrend and negative momentum (MACD deeply negative, 5d/20d returns sharply down) despite o",373.3750305175781,2.3907715995574286,26.476440470965315,-2.9201516126677785,60-70
2022-05-13,GPT-5,gpt-5,in_training,True,True,HOLD,68,"Downtrend persists (MACD% negative, 5d/20d down). RSI ~40 not oversold, BB -0.5 still below mid-band",382.30157470703125,-0.40575519399377313,40.52547068450533,-2.7814465949603746,60-70
2022-05-16,GPT-5,gpt-5,in_training,True,True,HOLD,70,"Bearish momentum and trend (MACD negative, RSI < 50, below mid-BB, 20d down); no strong oversold/rev",380.7503662109375,2.057023051790141,39.0300822724023,-2.737975124513795,60-70
2022-05-17,GPT-5,gpt-5,in_training,True,True,HOLD,65,RSI neutral (~50) and MACD% negative suggest weak momentum; price slightly below BB midline and 20d ,388.5824890136719,-4.031140641562436,49.817867188900664,-2.4493591696838632,60-70
2022-05-18,GPT-5,gpt-5,in_training,True,True,HOLD,62,Downtrend across MACD and 20d returns with only mildly oversold RSI; BB low suggests possible bounce,372.9181823730469,-0.6124576843958729,35.37407203398895,-2.6676691831870345,60-70
2022-05-19,GPT-5,gpt-5,in_training,True,True,HOLD,72,"Downtrend intact (MACD negative, 20d -11%), RSI not deeply oversold (33.7) and BB only mildly below ",370.63421630859375,0.043639566166731036,33.72885150213618,-2.7936685242154002,70-80
2022-05-20,GPT-5,gpt-5,in_training,True,True,HOLD,65,"Downtrend intact (negative MACD%, 5d/20d returns red) and RSI not oversold yet; BB below mid suggest",370.79595947265625,1.8710162316108558,33.97975135978254,-2.8429478297025588,60-70
2022-05-23,GPT-5,gpt-5,in_training,True,True,HOLD,68,"Downtrend persists (MACD% negative, 20d -7.4%, BB below mid). RSI neutral (44) not oversold; today’s",377.7336120605469,-0.763388628224837,44.398123920121606,-2.651253225829229,60-70
2022-05-24,GPT-5,gpt-5,in_training,True,True,HOLD,68,"Momentum is bearish (MACD% negative), RSI neutral-not-oversold, BB not at extreme; multi-timeframe r",374.85003662109375,0.8835157549169637,41.27441651598015,-2.5924482248133645,60-70
2022-05-25,GPT-5,gpt-5,in_training,True,True,HOLD,68,"RSI neutral (~46), MACD% bearish, price slightly below mid-BB; short-term bounce but 20d trend down.",378.1618957519531,1.998126312733084,46.2829051201416,-2.4090887580669733,60-70
2022-05-26,GPT-5,gpt-5,in_training,True,True,HOLD,58,"Mixed signals: RSI neutral, MACD% bearish, recent 1–5d bounce after a 20d downtrend. BB near lower b",385.7180480957031,2.4548925490511353,56.132141112226,-2.055302921204396,50-60
2022-05-27,GPT-5,gpt-5,in_training,True,True,HOLD,64,"Short-term rally is extended (RSI elevated, BB upper half) while MACD% remains negative; avoids chas",395.18701171875,-0.5610878206149916,65.32509289140573,-1.5576037279486235,60-70
2022-05-31,GPT-5,gpt-5,in_training,True,True,HOLD,60,"Mixed signals: RSI mildly bullish but not oversold, MACD negative, price above mid-band (BB=0.47) af",392.96966552734375,-0.808848140419649,61.82445031251654,-1.2402193174844682,50-60
2022-06-01,GPT-5,gpt-5,in_training,True,True,HOLD,58,Mixed signals: MACD negative and 1d return down suggest weak momentum; RSI neutral and BB mildly pos,389.7911376953125,1.904362092955303,56.79076698760831,-1.043500757543752,50-60
2022-06-02,GPT-5,gpt-5,in_training,True,True,HOLD,66,"Short-term rally is extended (BB 0.85, RSI 64.6) while MACD% remains negative and 20d trend is down.",397.21417236328125,-1.6411678811030894,64.56505706386332,-0.7042351516563795,60-70
2022-06-03,GPT-5,gpt-5,in_training,True,True,HOLD,62,"RSI neutral, MACD% negative (bearish momentum), BB mid-range; recent returns mixed. No strong long s",390.6952209472656,0.3044843266847064,54.60889931607279,-0.586221855723897,60-70
2022-06-06,GPT-5,gpt-5,in_training,True,True,HOLD,45,"Mixed signals: RSI neutral-bullish and price slightly above mid-BB, but MACD% negative and recent 5d",391.88482666015625,0.9592266566531338,56.03635019753322,-0.45220820085027447,<50
2022-06-07,GPT-5,gpt-5,in_training,True,True,BUY,62,Uptrend signals: RSI > 60 and price near upper Bollinger band; recent returns positive across 1d/5d/,395.6438903808594,-1.0872108122676027,60.558719444905606,-0.26439692937687426,60-70
2022-06-08,GPT-5,gpt-5,in_training,True,True,HOLD,55,"Mixed signals: RSI neutral (~53), MACD% slightly negative, BB position below mid (~0.42), 1d down wh",391.3424072265625,-2.3782961729348906,53.31725346809304,-0.2065794928480721,50-60
2022-06-09,GPT-5,gpt-5,in_training,True,True,HOLD,72,"Short-term momentum weak: RSI neutral (41), MACD% negative, BB slightly below mid, and recent return",382.0351257324219,-2.8995823550166833,41.059388824447616,-0.35480991532833095,70-80
2022-06-10,GPT-5,gpt-5,in_training,True,True,HOLD,62,Bearish momentum (MACD%<0) and price below mid-BB with RSI near but not below oversold; dip-buy sign,370.95770263671875,-3.7967866838023334,31.206632195570947,-0.7149960063586154,60-70
2022-06-13,GPT-5,gpt-5,in_training,True,True,BUY,68,"RSI deeply oversold, price below lower Bollinger Band, and extreme short-term drawdowns suggest mean",356.87322998046875,-0.3013676560553735,23.081103927233983,-1.33428126669248,60-70
2022-06-14,GPT-5,gpt-5,in_training,True,True,BUY,58,RSI deeply oversold and below lower Bollinger Band suggests mean-reversion bounce; however MACD and ,355.7977294921875,1.4256465942405594,22.563463256834936,-1.8116629539825762,50-60
2022-06-15,GPT-5,gpt-5,in_training,True,True,HOLD,62,"Momentum still bearish (MACD% negative, 5d/20d down), RSI ~31 and BB -0.73 suggest oversold but not ",360.8701477050781,-3.3096002678394854,30.986318861407014,-2.0193585520972777,60-70
2022-06-16,GPT-5,gpt-5,in_training,True,True,BUY,56,RSI deeply oversold and price below lower Bollinger Band suggest short-term mean reversion potential,348.9267883300781,0.2155657786112153,23.918232199972294,-2.5266574597531686,50-60
2022-06-17,GPT-5,gpt-5,in_training,True,True,BUY,68,RSI oversold (<30) and price near lower Bollinger Band suggest mean-reversion bounce; despite weak M,349.678955078125,2.5173673535644037,25.158765310131955,-2.817895420428969,60-70
2022-06-21,GPT-5,gpt-5,in_training,True,True,HOLD,60,"Momentum still bearish (MACD% -2.75, BB below mid), RSI 38.7 not deeply oversold; despite a 1d bounc",358.4816589355469,-0.1812760269307323,38.663769302610405,-2.748220220636316,50-60
2022-06-22,GPT-5,gpt-5,in_training,True,True,HOLD,66,"Momentum and trend are bearish (MACD% negative, 20d down, price below mid-BB). RSI 38 is not deeply ",357.8318176269531,0.9802196643825534,38.07847745038397,-2.7359455394934984,60-70
2022-06-23,GPT-5,gpt-5,in_training,True,True,HOLD,68,"Momentum remains bearish (MACD% < 0), RSI below 50, and price below mid-BB despite a 1d bounce; 20d ",361.33935546875,3.179419761277691,43.4133632468506,-2.587680385770737,60-70
2022-06-24,GPT-5,gpt-5,in_training,True,True,HOLD,58,"Short-term momentum is positive (1d/5d up, RSI 57), but MACD is still negative and BB near mid, sugg",372.8278503417969,-0.3819896547572199,57.31262240359209,-2.141132002923158,50-60
2022-06-27,GPT-5,gpt-5,in_training,True,True,HOLD,62,Mixed signals: RSI neutral-bullish but MACD negative and 20d trend down; slight BB negative and mino,371.4036865234375,-2.043277013047329,55.36736816341666,-1.8669482565486086,60-70
2022-06-28,GPT-5,gpt-5,in_training,True,True,HOLD,64,"Momentum/trend bearish (MACD% negative, 20d down, RSI neutral not oversold, price below mid-BB). No ",363.81488037109375,-0.08144957767848293,45.80800636045403,-1.8247038344315056,60-70
2022-06-29,GPT-5,gpt-5,in_training,True,True,HOLD,64,RSI neutral (45.5) and MACD% negative indicate weak/bearish momentum; BB at -0.25 not oversold. With,363.5185546875,-0.8124313284601725,45.45442050246621,-1.748222721403055,60-70
2022-06-30,GPT-5,gpt-5,in_training,True,True,HOLD,72,"Downtrend persists (MACD negative, 20d return -7.5%, price below mid-BB). RSI 41.7 not oversold, no ",360.5652160644531,1.0576638969391539,41.748577357527466,-1.7462095843422738,70-80
2022-07-01,GPT-5,gpt-5,in_training,True,True,HOLD,64,"Trend remains bearish (MACD% negative, 5d/20d down) and RSI is neutral; mild 1d bounce and near-mid ",364.3787841796875,0.18886154095607566,48.058079350941604,-1.6120910241932702,60-70
2022-07-05,GPT-5,gpt-5,in_training,True,True,HOLD,65,"Momentum and trend are weak (negative MACD%, 5d/20d down). RSI is neutral and BB near mid, offering ",365.06695556640625,0.33772165282315303,49.203681431857,-1.4850889266261689,60-70
2022-07-06,GPT-5,gpt-5,in_training,True,True,HOLD,58,"RSI neutral, MACD% bearish, slight bounce near lower Bollinger but 20d trend down; no strong buy sig",366.29986572265625,1.4977113057712543,51.41865256759996,-1.3395778547144193,50-60
2022-07-07,GPT-5,gpt-5,in_training,True,True,HOLD,55,"Short-term momentum is positive (1d/5d up, RSI 60), but MACD% negative and 20d trend down; mixed sig",371.7859802246094,-0.08223968398423098,60.3054964664706,-1.078594108224348,50-60
2022-07-08,GPT-5,gpt-5,in_training,True,True,HOLD,62,"Mixed signals: RSI neutral-bullish and price mid-upper BB suggest some strength, but MACD is still n",371.480224609375,-1.1423711358499622,59.60434252722447,-0.8846028495843868,60-70
2022-07-11,GPT-5,gpt-5,in_training,True,True,HOLD,64,"RSI neutral (~50), MACD% negative (bearish momentum), BB at 0.30 suggests price below mid-band but n",367.2365417480469,-0.8848884627859266,50.24826271381733,-0.822362666791087,60-70
2022-07-12,GPT-5,gpt-5,in_training,True,True,HOLD,68,"Momentum and trend are bearish (negative 1d/5d/20d returns, MACD%<0). RSI neutral at 44; BB near low",363.9869079589844,-0.5251643669642703,44.1280049047359,-0.8341895118341022,60-70
2022-07-13,GPT-5,gpt-5,in_training,True,True,HOLD,64,"Momentum is weak (negative MACD%, RSI <50), price slightly below mid-BB, and short-term returns are ",362.07537841796875,-0.24286766405219318,40.75853393534271,-0.8746838587893596,60-70
2022-07-14,GPT-5,gpt-5,in_training,True,True,HOLD,62,"Momentum is bearish (MACD% < 0, 5d down), RSI only mildly oversold (~39) and BB slightly below band ",361.1960144042969,1.9105296184728449,39.17091340415479,-0.9145871640584899,60-70
2022-07-15,GPT-5,gpt-5,in_training,True,True,HOLD,58,Position is FLAT but signals are mixed: RSI neutral-bullish (55) vs negative MACD momentum and BB at,368.0967712402344,-0.8257062899842071,55.031317767299804,-0.7667043482464656,50-60
2022-07-18,GPT-5,gpt-5,in_training,True,True,HOLD,64,"Mixed-to-weak signals: RSI neutral (48.6), MACD% negative, BB near mid (0.07), short-term returns ne",365.057373046875,2.701911019712089,48.59243646347355,-0.727412352306201,60-70
2022-07-19,GPT-5,gpt-5,in_training,True,True,HOLD,63,"Momentum strong (RSI 64, recent returns up) but price at upper Bollinger (0.96) and MACD% negative, ",374.9208984375,0.6373251909908006,64.25363173631175,-0.45549308011290657,60-70
2022-07-20,GPT-5,gpt-5,in_training,True,True,HOLD,62,RSI near overbought and price slightly above Bollinger band suggest overextension; MACD% still negat,377.31036376953125,1.018319264466494,67.05876938391094,-0.2001371833202249,60-70
2022-07-21,GPT-5,gpt-5,in_training,True,True,HOLD,70,RSI>70 and price near/above upper Bollinger Band with strong recent gains indicate overbought condit,381.152587890625,-0.927803338583566,71.24535627835054,0.0803638241082919,60-70
2022-07-22,GPT-5,gpt-5,in_training,True,True,BUY,62,"Uptrend intact (positive 5/20d returns, MACD>0) and RSI below overbought; slight 1d pullback offers ",377.6162414550781,0.12149934752894165,62.7728456330758,0.22571447275240003,60-70
2022-07-25,GPT-5,gpt-5,in_training,True,True,BUY,62,"Momentum positive (MACD>0), RSI bullish but not overbought, short-term trend up; near upper Bollinge",378.0750427246094,-1.1831124705509288,63.42397867789824,0.3457035249107116,60-70
2022-07-26,GPT-5,gpt-5,in_training,True,True,HOLD,56,"Signals are mixed: RSI neutral (53), MACD% slightly positive, price mid-band (BB=0.37), but short-te",373.60198974609375,2.5966350791810866,52.996397431811246,0.34569765080928916,50-60
2022-07-27,GPT-5,gpt-5,in_training,True,True,BUY,62,"Momentum bullish: MACD% positive, RSI below overbought, price near upper band showing strength. Rece",383.3030700683594,1.2542441028417395,66.69784387767274,0.5318396885023952,60-70
2022-07-28,GPT-5,gpt-5,in_training,True,True,HOLD,62,"RSI >70 and BB>1 indicate overbought despite positive MACD% and recent momentum; with FLAT position,",388.1106262207031,1.4578526513906898,71.45565808391703,0.7688815051003022,60-70
2022-07-29,GPT-5,gpt-5,in_training,True,True,HOLD,74,"Price is overextended (RSI>70, above upper Bollinger, strong recent returns). Despite positive MACD ",393.7687072753906,-0.2960936333242459,76.09374944437408,1.0519572872225924,70-80
2022-08-01,GPT-5,gpt-5,in_training,True,True,HOLD,68,RSI >70 and price near upper Bollinger (BB=0.94) indicate overbought; recent gains already strong. D,392.602783203125,-0.6597455632450955,73.2633040793987,1.250490723120302,60-70
2022-08-02,GPT-5,gpt-5,in_training,True,True,BUY,62,Uptrend and positive momentum (MACD%>0) with only a minor pullback; however RSI ~67 and BB=0.72 indi,390.0126037597656,1.5659471767183852,66.88584741803501,1.3455868287700885,60-70
2022-08-03,GPT-5,gpt-5,in_training,True,True,HOLD,68,"Momentum is strong (positive MACD%, price near upper band) but RSI>70 and BB=0.88 suggest overbought",396.1199951171875,-0.0675497647930734,73.22657094866582,1.4996859282230606,60-70
2022-08-04,GPT-5,gpt-5,in_training,True,True,HOLD,64,"Momentum is positive (MACD% up), but RSI>70 and price near upper Bollinger band suggest overbought/m",395.8524169921875,-0.16904252868565894,72.52454534814498,1.6152851649254765,60-70
2022-08-05,GPT-5,gpt-5,in_training,True,True,HOLD,63,RSI >70 signals overbought and price is elevated on Bollinger (0.66) after a strong 20d run; despite,395.1832580566406,-0.11607518978730136,70.57225315485276,1.6760006147075297,60-70
2022-08-08,GPT-5,gpt-5,in_training,True,True,BUY,62,"Uptrend intact (20d +7.5%), MACD% positive, BB mid-high suggests momentum continuation; RSI 69.1 nea",394.72454833984375,-0.3970981420458153,69.10095590589327,1.6950350151333424,60-70
2022-08-09,GPT-5,gpt-5,in_training,True,True,BUY,68,"Uptrend intact (20d +8%), positive momentum (MACD% > 0), RSI 63.9 below overbought, price mid-upper ",393.1571044921875,2.1003849111835393,63.85233527337576,1.6640359181983433,60-70
2022-08-10,GPT-5,gpt-5,in_training,True,True,HOLD,68,"RSI overbought (75), price near upper Bollinger (0.74), and recent returns extended; despite positiv",401.4149169921875,0.0,75.2705196470706,1.7463626757682822,60-70
